discipline,class,w,h,area,img_w,img_h
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.55,31.25,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),25.7,28.12,722.68,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.56,78.31,1140.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.56,73.8,1148.33,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.69,73.9,1085.59,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.69,80.57,1183.57,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,27.48,76.05,2089.85,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.34,80.52,1235.18,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.7,81.8,1202.46,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.85,79.26,1256.27,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.72,78.12,1149.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.29,76.99,1177.18,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.72,78.69,1158.32,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.14,78.6,954.2,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.5,80.52,925.98,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,10.86,78.6,853.6,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.06,76.05,1069.26,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.57,78.82,1306.05,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.06,77.81,1249.63,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.05,28.12,1997.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.05,28.12,1997.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.05,28.12,1997.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.05,28.12,1997.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.05,28.12,1997.93,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.55,31.25,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.13,25.7,722.94,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),25.7,28.12,722.68,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),21.38,23.83,509.49,6300,4500
mechanical,Fire Damper (FD),41.86,42.82,1792.45,6300,4500
mechanical,Fire Damper (FD),36.76,43.77,1608.99,6300,4500
mechanical,Fire Damper (FD),42.02,46.39,1949.31,6300,4500
mechanical,Fire Damper (FD),45.52,43.77,1992.41,6300,4500
mechanical,Fire Damper (FD),38.52,36.76,1416.0,6300,4500
mechanical,Fire Damper (FD),40.27,39.39,1586.24,6300,4500
mechanical,Fire Damper (FD),41.14,38.52,1584.71,6300,4500
mechanical,Fire Damper (FD),43.77,42.02,1839.22,6300,4500
mechanical,Fire Damper (FD),20.13,23.63,475.67,6300,4500
mechanical,Fire Damper (FD),42.89,42.89,1839.55,6300,4500
mechanical,Fire Damper (FD),41.14,43.77,1800.7,6300,4500
mechanical,Fire Damper (FD),25.39,19.26,489.01,6300,4500
mechanical,Fire Damper (FD),42.02,45.52,1912.75,6300,4500
mechanical,Fire Damper (FD),41.14,43.77,1800.7,6300,4500
mechanical,Fire Damper (FD),42.02,42.02,1765.68,6300,4500
mechanical,Fire Damper (FD),39.39,42.02,1655.17,6300,4500
mechanical,Fire Damper (FD),35.01,42.02,1471.12,6300,4500
mechanical,Fire Damper (FD),35.89,45.52,1633.71,6300,4500
mechanical,Fire Damper (FD),42.89,43.77,1877.3,6300,4500
mechanical,Fire Damper (FD),46.39,42.02,1949.31,6300,4500
mechanical,Fire Damper (FD),39.39,42.02,1655.17,6300,4500
mechanical,Fire Damper (FD),46.39,36.76,1705.3,6300,4500
mechanical,Fire Damper (FD),42.67,43.93,1874.49,6300,4500
mechanical,Fire Damper (FD),43.93,45.18,1984.76,6300,4500
mechanical,Square Return / Exhaust Register,42.67,40.16,1713.63,6300,4500
mechanical,Fire Damper (FD),42.67,36.4,1553.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.76,75.4,2168.5,6300,4500
mechanical,Square Return / Exhaust Register,46.3,43.28,2003.86,6300,4500
mechanical,Fire Damper (FD),41.26,44.28,1826.99,6300,4500
mechanical,Square Return / Exhaust Register,42.27,39.25,1659.1,6300,4500
mechanical,Fire Damper (FD),40.26,43.28,1742.45,6300,4500
mechanical,Fire Damper (FD),38.24,36.23,1385.44,6300,4500
mechanical,Fire Damper (FD),40.26,37.24,1499.28,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,21.14,78.5,1659.49,6300,4500
mechanical,Fire Damper (FD),42.27,42.27,1786.75,6300,4500
mechanical,Fire Damper (FD),37.24,40.26,1499.28,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),25.0,22.84,571.0,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),22.84,25.0,571.0,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),41.98,42.75,1794.64,6300,4500
mechanical,Fire Damper (FD),43.53,41.2,1793.44,6300,4500
mechanical,Fire Damper (FD),41.2,40.42,1665.3,6300,4500
mechanical,Fire Damper (FD),35.65,38.99,1389.99,6300,4500
mechanical,Fire Damper (FD),38.99,42.34,1650.84,6300,4500
mechanical,Fire Damper (FD),34.54,41.22,1423.74,6300,4500
mechanical,Fire Damper (FD),42.34,42.34,1792.68,6300,4500
mechanical,Fire Damper (FD),38.99,46.79,1824.34,6300,4500
mechanical,Fire Damper (FD),42.34,42.34,1792.68,6300,4500
mechanical,Fire Damper (FD),44.56,40.11,1787.3,6300,4500
mechanical,Fire Damper (FD),34.54,33.42,1154.33,6300,4500
mechanical,Fire Damper (FD),36.76,42.34,1556.42,6300,4500
mechanical,Fire Damper (FD),34.54,43.45,1500.76,6300,4500
mechanical,Fire Damper (FD),31.19,41.22,1285.65,6300,4500
mechanical,Fire Damper (FD),42.34,41.22,1745.25,6300,4500
mechanical,Fire Damper (FD),35.65,36.76,1310.49,6300,4500
mechanical,Fire Damper (FD),38.99,36.76,1433.27,6300,4500
mechanical,Fire Damper (FD),35.65,43.45,1548.99,6300,4500
mechanical,Fire Damper (FD),42.34,38.99,1650.84,6300,4500
mechanical,Fire Damper (FD),34.54,36.76,1269.69,6300,4500
mechanical,Fire Damper (FD),36.76,35.65,1310.49,6300,4500
mechanical,Fire Damper (FD),43.45,42.34,1839.67,6300,4500
mechanical,Fire Damper (FD),42.34,41.22,1745.25,6300,4500
mechanical,Fire Damper (FD),40.11,41.22,1653.33,6300,4500
mechanical,Fire Damper (FD),45.68,50.13,2289.94,6300,4500
mechanical,Fire Damper (FD),38.99,37.88,1476.94,6300,4500
mechanical,Square Return / Exhaust Register,43.86,45.69,2003.96,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.45,82.24,1352.85,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,23.76,80.41,1910.54,6300,4500
mechanical,Square Return / Exhaust Register,36.55,43.86,1603.08,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
